Ref,Val,Package,PosX,PosY,Rot,Side
"Q2986","2N7002W","SOT-323_SC-70",211.950000,-261.799999,0.000000,top
"Q2987","2N7002W","SOT-323_SC-70",119.450000,-93.800000,0.000000,top
"Q2988","2N7002W","SOT-323_SC-70",119.450000,-96.600000,0.000000,top
"Q2989","2N7002W","SOT-323_SC-70",219.350000,-194.600000,0.000000,top
"Q2990","2N7002W","SOT-323_SC-70",219.350000,-197.399999,0.000000,top
"Q2991","2N7002W","SOT-323_SC-70",15.850000,-60.199999,0.000000,top
"Q2992","2N7002W","SOT-323_SC-70",15.850000,-63.000000,0.000000,top
"Q2993","2N7002W","SOT-323_SC-70",215.650000,-267.399999,0.000000,top
"Q2994","2N7002W","SOT-323_SC-70",211.950000,-267.399999,0.000000,top
"Q2995","2N7002W","SOT-323_SC-70",182.350000,-194.600000,0.000000,top
"Q2996","2N7002W","SOT-323_SC-70",182.350000,-200.200000,0.000000,top
"Q2997","2N7002W","SOT-323_SC-70",41.750000,-186.200000,0.000000,top
"Q2998","2N7002W","SOT-323_SC-70",49.150000,-191.799999,0.000000,top
"Q2999","2N7002W","SOT-323_SC-70",63.950000,-119.000000,0.000000,top
"Q3000","2N7002W","SOT-323_SC-70",245.250000,-43.400000,0.000000,top
"Q3001","2N7002W","SOT-323_SC-70",89.850000,-149.799999,0.000000,top
"Q3002","2N7002W","SOT-323_SC-70",89.850000,-152.600000,0.000000,top
"Q3003","2N7002W","SOT-323_SC-70",38.050000,-32.200000,0.000000,top
"Q3004","2N7002W","SOT-323_SC-70",145.350000,-239.399999,0.000000,top
"Q3005","2N7002W","SOT-323_SC-70",100.950000,-144.200000,0.000000,top
"Q3006","2N7002W","SOT-323_SC-70",60.250000,-284.200000,0.000000,top
"Q3007","2N7002W","SOT-323_SC-70",178.650000,-211.399999,0.000000,top
"Q3008","2N7002W","SOT-323_SC-70",178.650000,-214.200000,0.000000,top
"Q3009","2N7002W","SOT-323_SC-70",52.850000,-250.600000,0.000000,top
"Q3010","2N7002W","SOT-323_SC-70",52.850000,-253.399999,0.000000,top
"Q3011","2N7002W","SOT-323_SC-70",215.650000,-273.000000,0.000000,top
"Q3012","2N7002W","SOT-323_SC-70",15.850000,-26.600000,0.000000,top
"Q3013","2N7002W","SOT-323_SC-70",23.250000,-40.599999,0.000000,top
"Q3014","2N7002W","SOT-323_SC-70",223.050000,-281.400000,0.000000,top
"Q3015","2N7002W","SOT-323_SC-70",211.950000,-287.000000,0.000000,top
"Q3016","2N7002W","SOT-323_SC-70",134.250000,-242.200000,0.000000,top
"Q3017","2N7002W","SOT-323_SC-70",193.450000,-127.399999,0.000000,top
"Q3018","2N7002W","SOT-323_SC-70",226.750000,-124.600000,0.000000,top
"Q3019","2N7002W","SOT-323_SC-70",223.050000,-121.800000,0.000000,top
"Q3020","2N7002W","SOT-323_SC-70",112.050000,-256.200000,0.000000,top
"Q3021","2N7002W","SOT-323_SC-70",112.050000,-261.799999,0.000000,top
"Q3022","2N7002W","SOT-323_SC-70",141.650000,-85.399999,0.000000,top
"Q3023","2N7002W","SOT-323_SC-70",226.750000,-116.199999,0.000000,top
"Q3024","2N7002W","SOT-323_SC-70",223.050000,-113.399999,0.000000,top
"Q3025","2N7002W","SOT-323_SC-70",219.350000,-113.399999,0.000000,top
"Q3026","2N7002W","SOT-323_SC-70",215.650000,-110.600000,0.000000,top
"Q3027","2N7002W","SOT-323_SC-70",248.950000,-166.600000,0.000000,top
"Q3028","2N7002W","SOT-323_SC-70",245.250000,-166.600000,0.000000,top
"Q3029","2N7002W","SOT-323_SC-70",241.550000,-163.799999,0.000000,top
"Q3030","2N7002W","SOT-323_SC-70",241.550000,-166.600000,0.000000,top
"Q3031","2N7002W","SOT-323_SC-70",67.650000,-177.799999,0.000000,top
"Q3032","2N7002W","SOT-323_SC-70",137.950000,-233.799999,0.000000,top
"Q3033","2N7002W","SOT-323_SC-70",134.250000,-231.000000,0.000000,top
"Q3034","2N7002W","SOT-323_SC-70",189.750000,-175.000000,0.000000,top
"Q3035","2N7002W","SOT-323_SC-70",23.250000,-60.199999,0.000000,top
"Q3036","2N7002W","SOT-323_SC-70",208.250000,-247.799999,0.000000,top
"Q3037","2N7002W","SOT-323_SC-70",197.150000,-175.000000,0.000000,top
"Q3038","2N7002W","SOT-323_SC-70",126.850000,-247.799999,0.000000,top
"Q3039","2N7002W","SOT-323_SC-70",200.850000,-166.600000,0.000000,top
"Q3040","2N7002W","SOT-323_SC-70",67.650000,-169.399999,0.000000,top
"Q3041","2N7002W","SOT-323_SC-70",67.650000,-172.200000,0.000000,top
"Q3042","2N7002W","SOT-323_SC-70",93.550000,-141.399999,0.000000,top
"Q3043","2N7002W","SOT-323_SC-70",215.650000,-217.000000,0.000000,top
"Q3044","2N7002W","SOT-323_SC-70",112.050000,-203.000000,0.000000,top
"Q3045","2N7002W","SOT-323_SC-70",100.950000,-217.000000,0.000000,top
"Q3046","2N7002W","SOT-323_SC-70",178.650000,-273.000000,0.000000,top
"Q3047","2N7002W","SOT-323_SC-70",219.350000,-189.000000,0.000000,top
"Q3048","2N7002W","SOT-323_SC-70",93.550000,-102.199999,0.000000,top
"Q3049","2N7002W","SOT-323_SC-70",86.150000,-102.199999,0.000000,top
"Q3050","2N7002W","SOT-323_SC-70",156.450000,-197.399999,0.000000,top
"Q3051","2N7002W","SOT-323_SC-70",30.650000,-77.000000,0.000000,top
"Q3052","2N7002W","SOT-323_SC-70",223.050000,-96.600000,0.000000,top
"Q3053","2N7002W","SOT-323_SC-70",223.050000,-99.399999,0.000000,top
"Q3054","2N7002W","SOT-323_SC-70",23.250000,-26.600000,0.000000,top
"Q3055","2N7002W","SOT-323_SC-70",123.150000,-295.400000,0.000000,top
"Q3056","2N7002W","SOT-323_SC-70",204.550000,-88.199999,0.000000,top
"Q3057","2N7002W","SOT-323_SC-70",97.250000,-85.399999,0.000000,top
"Q3058","2N7002W","SOT-323_SC-70",230.450000,-256.200000,0.000000,top
"Q3059","2N7002W","SOT-323_SC-70",89.850000,-287.000000,0.000000,top
"Q3060","2N7002W","SOT-323_SC-70",89.850000,-292.599999,0.000000,top
"Q3061","2N7002W","SOT-323_SC-70",167.550000,-149.799999,0.000000,top
"Q3062","2N7002W","SOT-323_SC-70",200.850000,-79.800000,0.000000,top
"Q3063","2N7002W","SOT-323_SC-70",86.150000,-180.600000,0.000000,top
"Q3064","2N7002W","SOT-323_SC-70",93.550000,-191.799999,0.000000,top
"Q3065","2N7002W","SOT-323_SC-70",45.450000,-155.399999,0.000000,top
"Q3066","2N7002W","SOT-323_SC-70",49.150000,-244.999999,0.000000,top
"Q3067","2N7002W","SOT-323_SC-70",49.150000,-247.799999,0.000000,top
"Q3068","2N7002W","SOT-323_SC-70",45.450000,-253.399999,0.000000,top
"Q3069","2N7002W","SOT-323_SC-70",145.350000,-214.200000,0.000000,top
"Q3070","2N7002W","SOT-323_SC-70",30.650000,-169.399999,0.000000,top
"Q3071","2N7002W","SOT-323_SC-70",141.650000,-228.200000,0.000000,top
"Q3072","2N7002W","SOT-323_SC-70",223.050000,-172.200000,0.000000,top
"Q3073","2N7002W","SOT-323_SC-70",82.450000,-267.399999,0.000000,top
"Q3074","2N7002W","SOT-323_SC-70",82.450000,-270.200000,0.000000,top
"Q3075","2N7002W","SOT-323_SC-70",82.450000,-256.200000,0.000000,top
"Q3076","2N7002W","SOT-323_SC-70",78.750000,-253.399999,0.000000,top
"Q3077","2N7002W","SOT-323_SC-70",26.950000,-60.199999,0.000000,top
"Q3078","2N7002W","SOT-323_SC-70",41.750000,-63.000000,0.000000,top
"Q3079","2N7002W","SOT-323_SC-70",67.650000,-63.000000,0.000000,top
"Q3080","2N7002W","SOT-323_SC-70",67.650000,-65.800000,0.000000,top
"Q3081","2N7002W","SOT-323_SC-70",71.350000,-63.000000,0.000000,top
"Q3082","2N7002W","SOT-323_SC-70",75.050000,-63.000000,0.000000,top
"Q3083","2N7002W","SOT-323_SC-70",86.150000,-63.000000,0.000000,top
"Q3084","2N7002W","SOT-323_SC-70",89.850000,-63.000000,0.000000,top
"Q3085","2N7002W","SOT-323_SC-70",89.850000,-65.800000,0.000000,top
"Q3086","2N7002W","SOT-323_SC-70",93.550000,-65.800000,0.000000,top
"Q3087","2N7002W","SOT-323_SC-70",97.250000,-65.800000,0.000000,top
"Q3088","2N7002W","SOT-323_SC-70",93.550000,-68.600000,0.000000,top
"Q3089","2N7002W","SOT-323_SC-70",104.650000,-63.000000,0.000000,top
"Q3090","2N7002W","SOT-323_SC-70",104.650000,-65.800000,0.000000,top
"Q3091","2N7002W","SOT-323_SC-70",108.350000,-63.000000,0.000000,top
"Q3092","2N7002W","SOT-323_SC-70",108.350000,-65.800000,0.000000,top
"Q3093","2N7002W","SOT-323_SC-70",119.450000,-63.000000,0.000000,top
"Q3094","2N7002W","SOT-323_SC-70",145.350000,-63.000000,0.000000,top
"Q3095","2N7002W","SOT-323_SC-70",149.050000,-65.800000,0.000000,top
"Q3096","2N7002W","SOT-323_SC-70",156.450000,-63.000000,0.000000,top
"Q3097","2N7002W","SOT-323_SC-70",152.750000,-63.000000,0.000000,top
"Q3098","2N7002W","SOT-323_SC-70",160.150000,-63.000000,0.000000,top
"Q3099","2N7002W","SOT-323_SC-70",156.450000,-65.800000,0.000000,top
"Q3100","2N7002W","SOT-323_SC-70",163.850000,-63.000000,0.000000,top
"Q3101","2N7002W","SOT-323_SC-70",167.550000,-63.000000,0.000000,top
"Q3102","2N7002W","SOT-323_SC-70",171.250000,-63.000000,0.000000,top
"Q3103","2N7002W","SOT-323_SC-70",174.950000,-63.000000,0.000000,top
"Q3104","2N7002W","SOT-323_SC-70",182.350000,-63.000000,0.000000,top
"Q3105","2N7002W","SOT-323_SC-70",178.650000,-68.600000,0.000000,top
"Q3106","2N7002W","SOT-323_SC-70",189.750000,-63.000000,0.000000,top
"Q3107","2N7002W","SOT-323_SC-70",182.350000,-68.600000,0.000000,top
"Q3108","2N7002W","SOT-323_SC-70",197.150000,-63.000000,0.000000,top
"Q3109","2N7002W","SOT-323_SC-70",200.850000,-63.000000,0.000000,top
"Q3110","2N7002W","SOT-323_SC-70",200.850000,-65.800000,0.000000,top
"Q3111","2N7002W","SOT-323_SC-70",219.350000,-65.800000,0.000000,top
"Q3112","2N7002W","SOT-323_SC-70",226.750000,-63.000000,0.000000,top
"Q3113","2N7002W","SOT-323_SC-70",234.150000,-68.600000,0.000000,top
"Q3114","2N7002W","SOT-323_SC-70",237.850000,-63.000000,0.000000,top
"Q3115","2N7002W","SOT-323_SC-70",245.250000,-63.000000,0.000000,top
"Q3116","2N7002W","SOT-323_SC-70",215.650000,-264.600000,0.000000,top
"Q3117","2N7002W","SOT-323_SC-70",215.650000,-270.200000,0.000000,top
"Q3118","2N7002W","SOT-323_SC-70",89.850000,-194.600000,0.000000,top
"Q3119","2N7002W","SOT-323_SC-70",89.850000,-203.000000,0.000000,top
"Q3120","2N7002W","SOT-323_SC-70",82.450000,-228.200000,0.000000,top
"Q3121","2N7002W","SOT-323_SC-70",86.150000,-211.399999,0.000000,top
"Q3122","2N7002W","SOT-323_SC-70",89.850000,-211.399999,0.000000,top
"Q3123","2N7002W","SOT-323_SC-70",93.550000,-203.000000,0.000000,top
"Q3124","2N7002W","SOT-323_SC-70",82.450000,-244.999999,0.000000,top
"Q3125","2N7002W","SOT-323_SC-70",82.450000,-242.200000,0.000000,top
"Q3126","2N7002W","SOT-323_SC-70",93.550000,-228.200000,0.000000,top
"Q3127","2N7002W","SOT-323_SC-70",93.550000,-239.399999,0.000000,top
"Q3128","2N7002W","SOT-323_SC-70",75.050000,-253.399999,0.000000,top
"Q3129","2N7002W","SOT-323_SC-70",52.850000,-239.399999,0.000000,top
"Q3130","2N7002W","SOT-323_SC-70",60.250000,-88.199999,0.000000,top
"Q3131","2N7002W","SOT-323_SC-70",93.550000,-287.000000,0.000000,top
"Q3132","2N7002W","SOT-323_SC-70",93.550000,-292.599999,0.000000,top
"Q3133","2N7002W","SOT-323_SC-70",189.750000,-270.200000,0.000000,top
"Q3134","2N7002W","SOT-323_SC-70",193.450000,-273.000000,0.000000,top
"Q3135","2N7002W","SOT-323_SC-70",182.350000,-275.800000,0.000000,top
"Q3136","2N7002W","SOT-323_SC-70",167.550000,-180.600000,0.000000,top
"Q3137","2N7002W","SOT-323_SC-70",167.550000,-183.399999,0.000000,top
"Q3138","2N7002W","SOT-323_SC-70",174.950000,-183.399999,0.000000,top
"Q3139","2N7002W","SOT-323_SC-70",186.050000,-177.799999,0.000000,top
"Q3140","2N7002W","SOT-323_SC-70",86.150000,-264.600000,0.000000,top
"Q3141","2N7002W","SOT-323_SC-70",86.150000,-267.399999,0.000000,top
"Q3142","2N7002W","SOT-323_SC-70",89.850000,-273.000000,0.000000,top
"Q3143","2N7002W","SOT-323_SC-70",186.050000,-259.000000,0.000000,top
"Q3144","2N7002W","SOT-323_SC-70",174.950000,-133.000000,0.000000,top
"Q3145","2N7002W","SOT-323_SC-70",130.550000,-29.400000,0.000000,top
"Q3146","2N7002W","SOT-323_SC-70",193.450000,-225.399999,0.000000,top
"Q3147","2N7002W","SOT-323_SC-70",189.750000,-222.600000,0.000000,top
"Q3148","2N7002W","SOT-323_SC-70",193.450000,-203.000000,0.000000,top
"Q3149","2N7002W","SOT-323_SC-70",189.750000,-203.000000,0.000000,top
"Q3150","2N7002W","SOT-323_SC-70",189.750000,-275.800000,0.000000,top
"Q3151","2N7002W","SOT-323_SC-70",193.450000,-275.800000,0.000000,top
"Q3152","2N7002W","SOT-323_SC-70",19.550000,-102.199999,0.000000,top
"Q3153","2N7002W","SOT-323_SC-70",252.650000,-161.000000,0.000000,top
"Q3154","2N7002W","SOT-323_SC-70",119.450000,-270.200000,0.000000,top
"Q3155","2N7002W","SOT-323_SC-70",156.450000,-169.399999,0.000000,top
"Q3156","2N7002W","SOT-323_SC-70",156.450000,-172.200000,0.000000,top
"Q3157","2N7002W","SOT-323_SC-70",230.450000,-135.800000,0.000000,top
"Q3158","2N7002W","SOT-323_SC-70",226.750000,-135.800000,0.000000,top
"Q3159","2N7002W","SOT-323_SC-70",126.850000,-273.000000,0.000000,top
"Q3160","2N7002W","SOT-323_SC-70",230.450000,-172.200000,0.000000,top
"Q3161","2N7002W","SOT-323_SC-70",89.850000,-110.600000,0.000000,top
"Q3162","2N7002W","SOT-323_SC-70",193.450000,-158.200000,0.000000,top
"Q3163","2N7002W","SOT-323_SC-70",193.450000,-161.000000,0.000000,top
"Q3164","2N7002W","SOT-323_SC-70",89.850000,-175.000000,0.000000,top
"Q3165","2N7002W","SOT-323_SC-70",186.050000,-211.399999,0.000000,top
"Q3166","2N7002W","SOT-323_SC-70",256.350000,-88.199999,0.000000,top
"Q3167","2N7002W","SOT-323_SC-70",56.550000,-177.799999,0.000000,top
"Q3168","2N7002W","SOT-323_SC-70",219.350000,-222.600000,0.000000,top
"Q3169","2N7002W","SOT-323_SC-70",208.250000,-222.600000,0.000000,top
"Q3170","2N7002W","SOT-323_SC-70",160.150000,-169.399999,0.000000,top
"Q3171","2N7002W","SOT-323_SC-70",160.150000,-172.200000,0.000000,top
"Q3172","2N7002W","SOT-323_SC-70",71.350000,-93.800000,0.000000,top
"Q3173","2N7002W","SOT-323_SC-70",211.950000,-116.199999,0.000000,top
"Q3174","2N7002W","SOT-323_SC-70",45.450000,-270.200000,0.000000,top
"Q3175","2N7002W","SOT-323_SC-70",49.150000,-275.800000,0.000000,top
"Q3176","2N7002W","SOT-323_SC-70",219.350000,-144.200000,0.000000,top
"Q3177","2N7002W","SOT-323_SC-70",211.950000,-138.600000,0.000000,top
"Q3178","2N7002W","SOT-323_SC-70",226.750000,-130.199999,0.000000,top
"Q3179","2N7002W","SOT-323_SC-70",230.450000,-133.000000,0.000000,top
"Q3180","2N7002W","SOT-323_SC-70",200.850000,-99.399999,0.000000,top
"Q3181","2N7002W","SOT-323_SC-70",197.150000,-93.800000,0.000000,top
"Q3182","2N7002W","SOT-323_SC-70",130.550000,-88.199999,0.000000,top
"Q3183","2N7002W","SOT-323_SC-70",100.950000,-228.200000,0.000000,top
"Q3184","2N7002W","SOT-323_SC-70",97.250000,-228.200000,0.000000,top
"Q3185","2N7002W","SOT-323_SC-70",149.050000,-281.400000,0.000000,top
"Q3186","2N7002W","SOT-323_SC-70",145.350000,-281.400000,0.000000,top
"Q3187","2N7002W","SOT-323_SC-70",41.750000,-197.399999,0.000000,top
"Q3188","2N7002W","SOT-323_SC-70",41.750000,-200.200000,0.000000,top
"Q3189","2N7002W","SOT-323_SC-70",75.050000,-284.200000,0.000000,top
"Q3190","2N7002W","SOT-323_SC-70",174.950000,-141.399999,0.000000,top
"Q3191","2N7002W","SOT-323_SC-70",137.950000,-91.000000,0.000000,top
"Q3192","2N7002W","SOT-323_SC-70",141.650000,-250.600000,0.000000,top
"Q3193","2N7002W","SOT-323_SC-70",86.150000,-270.200000,0.000000,top
"Q3194","2N7002W","SOT-323_SC-70",86.150000,-275.800000,0.000000,top
"Q3195","2N7002W","SOT-323_SC-70",49.150000,-231.000000,0.000000,top
"Q3196","2N7002W","SOT-323_SC-70",49.150000,-236.600000,0.000000,top
"Q3197","2N7002W","SOT-323_SC-70",52.850000,-149.799999,0.000000,top
"Q3198","2N7002W","SOT-323_SC-70",152.750000,-119.000000,0.000000,top
"Q3199","2N7002W","SOT-323_SC-70",108.350000,-281.400000,0.000000,top
"Q3200","2N7002W","SOT-323_SC-70",60.250000,-35.000000,0.000000,top
"Q3201","2N7002W","SOT-323_SC-70",63.950000,-32.200000,0.000000,top
"Q3202","2N7002W","SOT-323_SC-70",145.350000,-177.799999,0.000000,top
"Q3203","2N7002W","SOT-323_SC-70",226.750000,-82.600000,0.000000,top
"Q3204","2N7002W","SOT-323_SC-70",52.850000,-175.000000,0.000000,top
"Q3205","2N7002W","SOT-323_SC-70",100.950000,-275.800000,0.000000,top
"Q3206","2N7002W","SOT-323_SC-70",100.950000,-278.599999,0.000000,top
"Q3207","2N7002W","SOT-323_SC-70",97.250000,-278.599999,0.000000,top
"Q3208","2N7002W","SOT-323_SC-70",112.050000,-130.199999,0.000000,top
"Q3209","2N7002W","SOT-323_SC-70",45.450000,-225.399999,0.000000,top
"Q3210","2N7002W","SOT-323_SC-70",97.250000,-239.399999,0.000000,top
"Q3211","2N7002W","SOT-323_SC-70",86.150000,-259.000000,0.000000,top
"Q3212","2N7002W","SOT-323_SC-70",89.850000,-264.600000,0.000000,top
"Q3213","2N7002W","SOT-323_SC-70",97.250000,-264.600000,0.000000,top
"Q3214","2N7002W","SOT-323_SC-70",82.450000,-273.000000,0.000000,top
"Q3215","2N7002W","SOT-323_SC-70",78.750000,-275.800000,0.000000,top
"Q3216","2N7002W","SOT-323_SC-70",260.050000,-102.199999,0.000000,top
"Q3217","2N7002W","SOT-323_SC-70",252.650000,-57.400000,0.000000,top
"Q3218","2N7002W","SOT-323_SC-70",97.250000,-32.200000,0.000000,top
"Q3219","2N7002W","SOT-323_SC-70",60.250000,-278.599999,0.000000,top
"Q3220","2N7002W","SOT-323_SC-70",63.950000,-278.599999,0.000000,top
"Q3221","2N7002W","SOT-323_SC-70",171.250000,-191.799999,0.000000,top
"Q3222","2N7002W","SOT-323_SC-70",174.950000,-189.000000,0.000000,top
"Q3223","2N7002W","SOT-323_SC-70",178.650000,-194.600000,0.000000,top
"Q3224","2N7002W","SOT-323_SC-70",182.350000,-197.399999,0.000000,top
"Q3225","2N7002W","SOT-323_SC-70",174.950000,-203.000000,0.000000,top
"Q3226","2N7002W","SOT-323_SC-70",152.750000,-138.600000,0.000000,top
"Q3227","2N7002W","SOT-323_SC-70",263.750000,-107.800000,0.000000,top
"Q3228","2N7002W","SOT-323_SC-70",260.050000,-105.000000,0.000000,top
"Q3229","2N7002W","SOT-323_SC-70",41.750000,-289.799999,0.000000,top
"Q3230","2N7002W","SOT-323_SC-70",45.450000,-284.200000,0.000000,top
"Q3231","2N7002W","SOT-323_SC-70",156.450000,-113.399999,0.000000,top
"Q3232","2N7002W","SOT-323_SC-70",241.550000,-152.600000,0.000000,top
"Q3233","2N7002W","SOT-323_SC-70",234.150000,-155.399999,0.000000,top
"Q3234","2N7002W","SOT-323_SC-70",145.350000,-166.600000,0.000000,top
"Q3235","2N7002W","SOT-323_SC-70",26.950000,-43.400000,0.000000,top
"Q3236","2N7002W","SOT-323_SC-70",49.150000,-180.600000,0.000000,top
"Q3237","2N7002W","SOT-323_SC-70",52.850000,-180.600000,0.000000,top
"Q3238","2N7002W","SOT-323_SC-70",215.650000,-261.799999,0.000000,top
"Q3239","2N7002W","SOT-323_SC-70",56.550000,-180.600000,0.000000,top
"Q3240","2N7002W","SOT-323_SC-70",137.950000,-93.800000,0.000000,top
"Q3241","2N7002W","SOT-323_SC-70",152.750000,-96.600000,0.000000,top
"Q3242","2N7002W","SOT-323_SC-70",137.950000,-194.600000,0.000000,top
"Q3243","2N7002W","SOT-323_SC-70",245.250000,-93.800000,0.000000,top
"Q3244","2N7002W","SOT-323_SC-70",174.950000,-23.799999,0.000000,top
"Q3245","2N7002W","SOT-323_SC-70",171.250000,-21.000000,0.000000,top
"Q3246","2N7002W","SOT-323_SC-70",141.650000,-161.000000,0.000000,top
"Q3247","2N7002W","SOT-323_SC-70",137.950000,-158.200000,0.000000,top
"Q3248","2N7002W","SOT-323_SC-70",171.250000,-135.800000,0.000000,top
"Q3249","2N7002W","SOT-323_SC-70",182.350000,-222.600000,0.000000,top
"Q3250","2N7002W","SOT-323_SC-70",182.350000,-225.399999,0.000000,top
"Q3251","2N7002W","SOT-323_SC-70",56.550000,-203.000000,0.000000,top
"Q3252","2N7002W","SOT-323_SC-70",30.650000,-71.400000,0.000000,top
"Q3253","2N7002W","SOT-323_SC-70",34.350000,-71.400000,0.000000,top
"Q3254","2N7002W","SOT-323_SC-70",38.050000,-74.199999,0.000000,top
"Q3255","2N7002W","SOT-323_SC-70",41.750000,-71.400000,0.000000,top
"Q3256","2N7002W","SOT-323_SC-70",41.750000,-74.199999,0.000000,top
"Q3257","2N7002W","SOT-323_SC-70",52.850000,-74.199999,0.000000,top
"Q3258","2N7002W","SOT-323_SC-70",56.550000,-77.000000,0.000000,top
"Q3259","2N7002W","SOT-323_SC-70",60.250000,-71.400000,0.000000,top
"Q3260","2N7002W","SOT-323_SC-70",60.250000,-74.199999,0.000000,top
"Q3261","2N7002W","SOT-323_SC-70",63.950000,-71.400000,0.000000,top
"Q3262","2N7002W","SOT-323_SC-70",67.650000,-74.199999,0.000000,top
"Q3263","2N7002W","SOT-323_SC-70",71.350000,-74.199999,0.000000,top
"Q3264","2N7002W","SOT-323_SC-70",75.050000,-74.199999,0.000000,top
"Q3265","2N7002W","SOT-323_SC-70",78.750000,-74.199999,0.000000,top
"Q3266","2N7002W","SOT-323_SC-70",82.450000,-74.199999,0.000000,top
"Q3267","2N7002W","SOT-323_SC-70",93.550000,-74.199999,0.000000,top
"Q3268","2N7002W","SOT-323_SC-70",115.750000,-74.199999,0.000000,top
"Q3269","2N7002W","SOT-323_SC-70",126.850000,-74.199999,0.000000,top
"Q3270","2N7002W","SOT-323_SC-70",123.150000,-74.199999,0.000000,top
"Q3271","2N7002W","SOT-323_SC-70",152.750000,-74.199999,0.000000,top
"Q3272","2N7002W","SOT-323_SC-70",156.450000,-74.199999,0.000000,top
"Q3273","2N7002W","SOT-323_SC-70",156.450000,-77.000000,0.000000,top
"Q3274","2N7002W","SOT-323_SC-70",171.250000,-74.199999,0.000000,top
"Q3275","2N7002W","SOT-323_SC-70",186.050000,-74.199999,0.000000,top
"Q3276","2N7002W","SOT-323_SC-70",193.450000,-74.199999,0.000000,top
"Q3277","2N7002W","SOT-323_SC-70",189.750000,-74.199999,0.000000,top
"Q3278","2N7002W","SOT-323_SC-70",189.750000,-77.000000,0.000000,top
"Q3279","2N7002W","SOT-323_SC-70",193.450000,-77.000000,0.000000,top
"Q3280","2N7002W","SOT-323_SC-70",204.550000,-74.199999,0.000000,top
"Q3281","2N7002W","SOT-323_SC-70",226.750000,-74.199999,0.000000,top
"Q3282","2N7002W","SOT-323_SC-70",226.750000,-77.000000,0.000000,top
"Q3283","2N7002W","SOT-323_SC-70",223.050000,-116.199999,0.000000,top
"Q3284","2N7002W","SOT-323_SC-70",108.350000,-130.199999,0.000000,top
"Q3287","2N7002W","SOT-323_SC-70",26.950000,-54.599999,0.000000,top
"Q3288","2N7002W","SOT-323_SC-70",19.550000,-63.000000,0.000000,top
"Q3289","2N7002W","SOT-323_SC-70",137.950000,-256.200000,0.000000,top
"Q3290","2N7002W","SOT-323_SC-70",141.650000,-261.799999,0.000000,top
"Q3291","2N7002W","SOT-323_SC-70",45.450000,-219.799999,0.000000,top
"Q3292","2N7002W","SOT-323_SC-70",137.950000,-259.000000,0.000000,top
"Q3293","2N7002W","SOT-323_SC-70",215.650000,-236.600000,0.000000,top
"Q3294","2N7002W","SOT-323_SC-70",182.350000,-85.399999,0.000000,top
"Q3295","2N7002W","SOT-323_SC-70",215.650000,-225.399999,0.000000,top
"Q3296","2N7002W","SOT-323_SC-70",252.650000,-155.399999,0.000000,top
"Q3297","2N7002W","SOT-323_SC-70",49.150000,-287.000000,0.000000,top
"Q3298","2N7002W","SOT-323_SC-70",171.250000,-233.799999,0.000000,top
"Q3299","2N7002W","SOT-323_SC-70",174.950000,-231.000000,0.000000,top
"Q3300","2N7002W","SOT-323_SC-70",174.950000,-236.600000,0.000000,top
"Q3301","2N7002W","SOT-323_SC-70",115.750000,-247.799999,0.000000,top
"Q3302","2N7002W","SOT-323_SC-70",19.550000,-77.000000,0.000000,top
"Q3303","2N7002W","SOT-323_SC-70",15.850000,-79.800000,0.000000,top
"Q3304","2N7002W","SOT-323_SC-70",23.250000,-79.800000,0.000000,top
"Q3305","2N7002W","SOT-323_SC-70",15.850000,-82.600000,0.000000,top
"Q3306","2N7002W","SOT-323_SC-70",145.350000,-96.600000,0.000000,top
"Q3307","2N7002W","SOT-323_SC-70",223.050000,-85.399999,0.000000,top
"Q3308","2N7002W","SOT-323_SC-70",123.150000,-166.600000,0.000000,top
"Q3309","2N7002W","SOT-323_SC-70",174.950000,-152.600000,0.000000,top
"Q3310","2N7002W","SOT-323_SC-70",171.250000,-155.399999,0.000000,top
"Q3311","2N7002W","SOT-323_SC-70",178.650000,-158.200000,0.000000,top
"Q3312","2N7002W","SOT-323_SC-70",182.350000,-231.000000,0.000000,top
"Q3313","2N7002W","SOT-323_SC-70",182.350000,-233.799999,0.000000,top
"Q3314","2N7002W","SOT-323_SC-70",186.050000,-236.600000,0.000000,top
"Q3315","2N7002W","SOT-323_SC-70",267.450000,-107.800000,0.000000,top
"Q3316","2N7002W","SOT-323_SC-70",271.150000,-107.800000,0.000000,top
"Q3317","2N7002W","SOT-323_SC-70",137.950000,-239.399999,0.000000,top
"Q3318","2N7002W","SOT-323_SC-70",252.650000,-60.199999,0.000000,top
"Q3319","2N7002W","SOT-323_SC-70",167.550000,-197.399999,0.000000,top
"Q3320","2N7002W","SOT-323_SC-70",186.050000,-107.800000,0.000000,top
"Q3321","2N7002W","SOT-323_SC-70",182.350000,-105.000000,0.000000,top
"Q3322","2N7002W","SOT-323_SC-70",211.950000,-186.200000,0.000000,top
"Q3323","2N7002W","SOT-323_SC-70",237.850000,-172.200000,0.000000,top
"Q3324","2N7002W","SOT-323_SC-70",256.350000,-51.800000,0.000000,top
"Q3325","2N7002W","SOT-323_SC-70",126.850000,-203.000000,0.000000,top
"Q3326","2N7002W","SOT-323_SC-70",123.150000,-200.200000,0.000000,top
"Q3327","2N7002W","SOT-323_SC-70",237.850000,-119.000000,0.000000,top
